CTR Code,order date,region,country,promotion_category,promotion_theme,product,sku,part_no,position,make_model,qty,unit_price,amount,currency,target,sell_type,customer,Customer_No
CL0164,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0164,51320-S0X-C01,Front,HONDA PILOT 2005 - 2015,36,3.59,129.24,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0201,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0201,51320-TF0-003,Front,HONDA FIT 2009 - 2013,30,3.39,101.7,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0226R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0226R,51320-TG7-A01,Front Right,HONDA PILOT 2016 - 2022,10,3.63,36.3,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0227,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0227,51320-TBA-A02,Front,HONDA CIVIC 2018 - 2023,40,3.81,152.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0263,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0263,,,,36,2.99,107.64,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0268,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0268,5.48E+105,Front,HYUNDAI TUCSON 2007 - 2009,24,3.41,81.84,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0275,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0275,548302H200,Front,HYUNDAI ELANTRA 2010 - 2012,24,3.93,94.32,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0277L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0277L,548302B000,Front Left,HYUNDAI SANTA FE 2006 - 2010,20,3.92,78.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0277R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0277R,548402B000,Front Right,HYUNDAI SANTA FE 2006 - 2010,30,3.92,117.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0294,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0294,555302S200,Rear,HYUNDAI TUCSON 2011 - 2014,20,3.24,64.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0298,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0298,548302W000,Front,HYUNDAI SANTA FE SPORT 2013 - 2016,10,4.88,48.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0311,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0311,54830F2000,Front,HYUNDAI ELANTRA 2016 - 2020,24,3.56,85.44,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0344L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0344L,548301G500,Front Left,HYUNDAI ACCENT 2010 - 2011,10,3.33,33.3,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0345,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0345,548302G000,Front,KIA RONDO 2007 - 2012,12,4,48,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0353L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0353L,15779960,Front Left,CHEVROLET EQUINOX 2008 - 2017,24,3.55,85.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0353R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0353R,15779961,Front Right,CHEVROLET EQUINOX 2008 - 2017,24,3.55,85.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0354,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0354,54830A9000,Front,KIA SEDONA 2015 - 2021,30,4.87,146.1,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0356,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0356,54830C5000,Front,KIA SORENTO 2016 - 2023,10,4.87,48.7,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0359,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0359,54830D3000,Front,HYUNDAI TUCSON 2016 - 2021,24,3.55,85.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0393,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0393,MN101368,Front,MITSUBISHI RVR 2011 - 2023,48,3.19,153.12,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0410,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0410,BP4K-34-170D,Front,MAZDA 3 2004 - 2009,36,3.35,120.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0414,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0414,LC62-34-170B,Front,MAZDA PROTEGE 2000 - 2003,24,3.31,79.44,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0430,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0430,8V5Z-5K484-A,Front,FORD FIESTA 2011 - 2015,48,3.08,147.84,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0460L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0460L,54668-4BA0B,Front Left,NISSAN ROGUE 2014 - 2017,12,4,48,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0477,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0477,54618-JX00A,Front,NISSAN MICRA 2015 - 2019,12,3.49,41.88,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0479,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0479,54618-CA000,Front Right,NISSAN MURANO 2003 - 2007,10,4.04,40.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0485L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0485L,54668-3JA0C,Front Left,NISSAN MURANO 2015 - 2023,12,3.55,42.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0538,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0538,20420XA000,Front,SUBARU FORESTER 2014 - 2018,36,3.68,132.48,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0553,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0553,48810-06030,Front Left,TOYOTA CAMRY 1997 - 2001,12,3.04,36.48,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0555,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0555,,,,59,3.27,192.93,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0557,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0557,48820-28050,Front,LEXUS RX350 2007 - 2022,36,3.44,123.84,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0571,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0571,48820-35030,Front,TOYOTA 4RUNNER 1997 - 2002,40,3.24,129.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0575,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0575,48810-04010,Front Left,TOYOTA TACOMA 2005 - 2023,40,3.96,158.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0591,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0591,48820-52030,Front,TOYOTA YARIS 2006 - 2014,20,3.57,71.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0606,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0606,48820-47030,Front,TOYOTA PRIUS V 2012 - 2018,20,4.08,81.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0608,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0608,48820-08030,Front,TOYOTA SIENNA 2011 - 2020,36,4,144,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0615K,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0615K,48830-0R010,Rear,TOYOTA RAV4 2009 - 2018,50,3.6,180,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0631R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0631R,48820-08010,Front Right,TOYOTA SIENNA 1998 - 2003,10,3.35,33.5,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0636,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0636,48820-06090,Front,TOYOTA CAMRY 2015 - 2017,36,3.72,133.92,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0639,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0639,48820-47040,Front,TOYOTA COROLLA 2019 - 2023,20,4.04,80.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0654,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0654,51320-TRN-H03,Front,HONDA CR-V 2018 - 2022,10,3.48,34.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0669,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0669,48820-08020,Front,TOYOTA SIENNA 2004 - 2010,36,4.05,145.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CL0749,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,STABILIZER LINK ASSY,CL0749,48820-42040,Front,TOYOTA RAV4 2019 - 2023,24,3.96,95.04,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0020L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0020L,,,,10,15.96,159.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0020R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0020R,,,,10,15.96,159.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0030L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0030L,,,,10,20.37,203.7,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0030R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0030R,EC01-34-300F,Front Right Lower,MAZDA TRIBUTE 2001 - 2002,10,20.37,203.7,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0053R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0053R,51350-SWA-A20,Front Right Lower,HONDA CR-V 2010 - 2011,10,32.91,329.1,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0054R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0054R,52390-SR0-A00,Rear Right Upper,HONDA CIVIC 1995 - 2000,12,5.52,66.24,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0055L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0055L,51360-SDA-A03,Front Left Lower,HONDA ACCORD 2003 - 2007,10,28.16,281.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0055R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0055R,51350-SDA-A03,Front Right Lower,HONDA ACCORD 2003 - 2007,10,28.16,281.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0056L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0056L,51360-S9A-A02,Front Left Lower,HONDA CR-V 2002 - 2004,20,16.69,333.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0056R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0056R,51350-S9A-A02,Front Right Lower,HONDA CR-V 2002 - 2004,16,16.69,267.04,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0068L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0068L,,,,10,13.32,133.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0068R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0068R,,,,10,13.32,133.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0073L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0073L,51360-SNA-A03,Front Left Lower,HONDA CIVIC 2006 - 2011,10,15.61,156.1,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0073R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0073R,51350-SNA-A03,Front Right Lower,HONDA CIVIC 2006 - 2011,10,15.61,156.1,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0074L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0074L,51360-TA0-A00,Front Left Lower,HONDA ACCORD 2008 - 2012,10,28.87,288.7,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0078L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0078L,51360-S5A-A20,Front Left Lower,HONDA CIVIC 2003 - 2005,12,16.03,192.36,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0083L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0083L,51360-S3V-A03,Front Left Lower,HONDA PILOT 2003 - 2006,10,29.71,297.1,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0084L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0084L,51360-S0X-A02,Front Left Lower,HONDA ODYSSEY 1999 - 2004,10,28.2,282,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0096R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0096R,95975942,Front Right Lower,CHEVROLET AVEO 2004 - 2011,5,14.44,72.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0127L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0127L,5511038601,Rear Left Upper,HYUNDAI SONATA 2001 - 2005,6,12.28,73.68,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0145L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0145L,545001U000,Front Left Lower,HYUNDAI SANTA FE 2010 - 2012,3,24.03,72.09,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0147L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0147L,545002,Front Left Lower,HYUNDAI TUCSON 2007 - 2009,12,22.17,266.04,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0147R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0147R,545012,Front Right Lower,HYUNDAI TUCSON 2007 - 2009,3,22.17,66.51,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0148L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0148L,545002H000,Front Left Lower,HYUNDAI ELANTRA 2008 - 2012,8,18.41,147.28,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0148R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0148R,545012H000,Front Right Lower,HYUNDAI ELANTRA 2008 - 2012,8,18.41,147.28,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0159R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0159R,,,,4,18.68,74.72,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0161L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0161L,,,,10,18.64,186.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0161R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0161R,,,,10,18.64,186.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0168L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0168L,545004Z000,Front Left Lower,HYUNDAI SANTA FE SPORT 2013 - 2016,3,27.37,82.11,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0174,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0174,551002G000,Rear Upper,HYUNDAI ELANTRA 2007 - 2012,5,9.83,49.15,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0178,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,ASSIST ARM ASSY,CQ0178,551002B100,Rear,HYUNDAI SANTA FE 2006 - 2012,5,7.28,36.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0213R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0213R,545011W000,Front Right Lower,KIA RIO 2012 - 2017,5,17.76,88.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0227L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0227L,4013A131,Front Left Lower,MITSUBISHI OUTLANDER 2006,10,17.96,179.6,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0238L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0238L,,,,16,20.13,322.08,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0238R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0238R,,,,16,20.13,322.08,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0248L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0248L,,,,16,23.36,373.76,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0248R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0248R,,,,28,23.36,654.08,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0250L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0250L,,,,10,19.2,192,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0255L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0255L,B25D-34-350C,Front Left Lower,MAZDA PROTEGE 2000,10,17.84,178.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0255R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0255R,B25D-34-300C,Front Right Lower,MAZDA PROTEGE 2000,10,17.84,178.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0259L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0259L,,,,16,22.75,364,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0259R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0259R,,,,24,22.75,546,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0264L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0264L,54501-ET000,Front Left Lower,NISSAN SENTRA 2007 - 2012,10,16.88,168.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0265L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0265L,54501-F4600,Front Left Lower,NISSAN SENTRA 2001 - 2006,10,19.52,195.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0280L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0280L,54501-1HK1A,Front Left Lower,NISSAN MICRA 2015 - 2018,30,17.56,526.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0280R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0280R,54500-1HK1A,Front Right Lower,NISSAN MICRA 2015 - 2018,12,17.56,210.72,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0283L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0283L,54525-EA000,Front Left Upper,NISSAN FRONTIER 2005 - 2018,10,17.17,171.7,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0283R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,UPR CONTROL ARM ASSY,CQ0283R,54524-EA000,Front Right Upper,NISSAN FRONTIER 2005 - 2018,25,17.17,429.25,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0285R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0285R,54500-3SH2D,Front Right Lower,NISSAN SENTRA 2014 - 2019,10,15.92,159.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0294L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0294L,48069-59095,Front Left Lower,TOYOTA YARIS 2006 - 2009,10,16.08,160.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0294R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0294R,48068-59095,Front Right Lower,TOYOTA YARIS 2006 - 2009,10,16.08,160.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0295L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0295L,,,,16,23.96,383.36,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0295R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0295R,,,,12,23.96,287.52,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0295X,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0295X,,,,15,26.95,404.25,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0295Y,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0295Y,,,,24,26.95,646.8,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0296L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0296L,,,,10,13.03,130.3,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0296R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0296R,,,,10,13.03,130.3,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0296X,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0296X,,,,10,21.24,212.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0296Y,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0296Y,,,,10,21.24,212.4,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0297R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0297R,48068-35081,Front Right Lower,TOYOTA 4RUNNER 1999 - 2002,10,24.42,244.2,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0300L,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0300L,48069-06150,Front Left Lower,TOYOTA CAMRY 2007 - 2011,10,12.63,126.3,USD,B2B,SELL-IN,Lordco Autoparts,289029
CQ0300R,2026-05-19,NA,Ä³³ª´Ù,Strategic Partner Program,CHOICE_KIT,LWR CONTROL ARM ASSY,CQ0300R,48068-06150,Front Right Lower,TOYOTA CAMRY 2007 - 2011,15,12.63,189.45,USD,B2B,SELL-IN,Lordco Autoparts,289029
